#SECTION:PROJECT
key,value
2022-09-09,91.7,91.7,96.2
2022-09-10,91.8,91.8,96.5
2022-09-11,91.8,91.8,96.8
2022-09-12,92.1,92.1,97.1
2022-09-13,92.1,92.1,97.4
2022-09-14,92.2,92.2,97.7
2022-09-15,92.2,92.2,98.0
2022-09-16,92.2,92.2,98.3
2022-09-17,92.2,92.2,98.5
2022-09-18,92.3,92.3,98.8
2022-09-19,94.3,94.3,99.1
2022-09-20,96.9,96.9,99.4
2022-09-21,99.5,99.5,99.7
2022-09-22,100.0,100.0,100.0
